TimeInterval,GantryFrom,GantryTo,VehicleType,SpaceMeanSpeed,TrafficVolume
2024/04/29 20:05,03F2336N,03F2336S,31,3,1
2024/04/29 20:05,03F2447N,03F2415N,31,111,41
2024/04/29 20:05,03F2336S,03F2415S,31,109,32
2024/04/29 20:05,03F2535N,03F2447N,31,111,44
2024/04/29 20:05,03F2415S,03F2447S,31,100,26
2024/04/29 20:05,03F2614N,03F2535N,31,108,38
2024/04/29 20:05,03F2447S,03F2535S,31,111,27
2024/04/29 20:05,03F2709N,03F2614N,31,111,30
2024/04/29 20:05,03F2535S,03F2614S,31,106,26
2024/04/29 20:05,03F2747N,03F2709N,31,108,27
2024/04/29 20:05,03F2614S,03F2709S,31,104,24
2024/04/29 20:05,03F2747S,03F2747N,31,5,2
2024/04/29 20:05,03F2777N,03F2747N,31,111,32
2024/04/29 20:05,03F2709S,03F2747S,31,108,37
2024/04/29 20:05,03F2840N,03F2777N,31,104,27
2024/04/29 20:05,03F2747S,03F2777S,31,108,40
2024/04/29 20:05,03F2777N,03F2777S,31,0,3
2024/04/29 20:05,03F2899N,03F2840N,31,111,36
2024/04/29 20:05,03F2777S,03F2840S,31,104,27
2024/04/29 20:05,03F2923N,03F2899N,31,113,22
2024/04/29 20:05,03F2840S,03F2899S,31,108,21
2024/04/29 20:05,03F2985N,03F2923N,31,111,22
2024/04/29 20:05,03F2899S,03F2923S,31,104,25
2024/04/29 20:05,03F3101N,03F2985N,31,111,21
2024/04/29 20:05,03F2923S,03F2985S,31,100,20
2024/04/29 20:05,03F3187N,03F3101N,31,108,34
2024/04/29 20:05,03F2985S,03F3101S,31,108,32
2024/04/29 20:05,03F3187S,03F3187N,31,0,0
2024/04/29 20:05,03F3211N,03F3187N,31,108,26
2024/04/29 20:05,03F3101S,03F3187S,31,104,24
2024/04/29 20:05,03F3259N,03F3211N,31,108,28
2024/04/29 20:05,03F3187S,03F3211S,31,108,30
2024/04/29 20:05,03F3211N,03F3211S,31,5,2
2024/04/29 20:05,03F3307N,03F3259N,31,108,38
2024/04/29 20:05,03F3211S,03F3259S,31,108,20
2024/04/29 20:05,03F3392N,03F3307N,31,108,45
2024/04/29 20:05,03F3259S,03F3307S,31,108,36
2024/04/29 20:05,03F3445N,03F3392N,31,111,40
2024/04/29 20:05,03F3307S,03F3392S,31,111,37
2024/04/29 20:05,01F3126S,03F3445N,31,0,0
2024/04/29 20:05,01F3185N,03F3445N,31,93,7
2024/04/29 20:05,03F3496N,03F3445N,31,108,33
2024/04/29 20:05,03F3392S,03F3445S,31,108,33
2024/04/29 20:05,03F3588N,03F3496N,31,108,27
2024/04/29 20:05,01F3126S,03F3496S,31,90,5
2024/04/29 20:05,01F3185N,03F3496S,31,14,1
2024/04/29 20:05,03F3445S,03F3496S,31,104,28
2024/04/29 20:05,03F3670N,03F3588N,31,104,44
2024/04/29 20:05,03F3496S,03F3588S,31,108,35
2024/04/29 20:05,03F3743N,03F3670N,31,108,36
2024/04/29 20:05,03F3588S,03F3670S,31,108,41
2024/04/29 20:05,01F3590S,03F3743N,31,0,0
2024/04/29 20:05,01F3640N,03F3743N,31,100,3
2024/04/29 20:05,03F3854N,03F3743N,31,108,33
2024/04/29 20:05,03F3670S,03F3743S,31,108,39
2024/04/29 20:05,03F3916N,03F3854N,31,108,33
2024/04/29 20:05,01F3590S,03F3854S,31,0,0
2024/04/29 20:05,01F3640N,03F3854S,31,91,4
2024/04/29 20:05,03F3743S,03F3854S,31,111,19
2024/04/29 20:05,03F3984N,03F3916N,31,111,30
2024/04/29 20:05,03F3854S,03F3916S,31,111,26
2024/04/29 20:05,03F3916S,03F3981S,31,100,20
2024/04/29 20:05,03F4021N,03F3984N,31,108,21
2024/04/29 20:05,03F3981S,03F4018S,31,104,14
2024/04/29 20:05,03F4142N,03F4021N,31,108,21
2024/04/29 20:05,03F4168N,03F4142N,31,102,24
2024/04/29 20:05,03F4018S,03F4142S,31,108,25
2024/04/29 20:05,03F4232N,03F4168N,31,100,44
2024/04/29 20:05,03F4142S,03F4168S,31,104,20
2024/04/29 20:05,03F4259N,03F4232N,31,97,16
2024/04/29 20:05,03F4168S,03F4232S,31,102,32
2024/04/29 20:05,03F4232S,03F4263S,31,108,13
2024/04/29 20:05,03F0158S,05F0000S,31,36,39
2024/04/29 20:05,03F0201N,05F0000S,31,72,16
2024/04/29 20:05,05F0055N,05F0001N,31,79,87
2024/04/29 20:05,05F0287N,05F0055N,31,79,97
2024/04/29 20:05,05F0000S,05F0055S,31,82,60
2024/04/29 20:05,05F0309N,05F0287N,31,86,45
2024/04/29 20:05,05F0055S,05F0287S,31,86,65
2024/04/29 20:05,05F0438N,05F0309N,31,97,36
2024/04/29 20:05,05F0287S,05F0309S,31,90,54
2024/04/29 20:05,05F0528N,05F0438N,31,93,11
2024/04/29 20:05,05F0309S,05F0439S,31,97,17
2024/04/29 20:05,05FR113S,05F0439S,31,108,9
2024/04/29 20:05,05F0439S,05F0494S,31,97,7
2024/04/29 20:05,05F0438N,05FR143N,31,97,17
